Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],NC2.5,Fire Alarm,IsItDay?,Weekday_0,Weekday_1,Weekday_2
25.402,49.61,2.0,400.0,13132.0,20036,939.595,0.013,0,0,0,0,1
25.396,49.54,0.0,400.0,13137.0,20049,939.597,0.013,0,0,0,0,1
25.39,49.43,0.0,400.0,13138.0,20045,939.599,0.013,0,0,0,0,1
25.385,49.32,0.0,400.0,13142.0,20046,939.6,0.013,0,0,0,0,1
25.379,49.24,6.0,400.0,13138.0,20042,939.6,0.013,0,0,0,0,1
25.373,49.12,13.0,400.0,13134.0,20031,939.609,0.013,0,0,0,0,1
25.367,49.07,11.0,400.0,13138.0,20034,939.601,0.013,0,0,0,0,1
25.362,48.95,5.0,400.0,13134.0,20031,939.595,0.013,0,0,0,0,1
25.356,48.92,12.0,400.0,13131.0,20030,939.596,0.013,0,0,0,0,1
25.35,48.83,0.0,400.0,13135.0,20041,939.593,0.013,0,0,0,0,1
25.344,48.78,0.0,400.0,13131.0,20041,939.6,0.013,0,0,0,0,1
25.338,48.7,9.0,400.0,13133.0,20033,939.608,0.013,0,0,0,0,1
25.332,48.67,13.0,400.0,13126.0,20025,939.614,0.013,0,0,0,0,1
25.327,48.53,20.0,400.0,13117.0,20017,939.609,0.0139999999999999,0,0,0,0,1
25.321,48.9,34.0,400.0,13112.0,20003,939.614,0.0139999999999999,0,0,0,0,1
25.315,49.62,43.0,400.0,13110.0,20009,939.617,0.015,0,0,0,0,1
25.309,50.29,31.0,400.0,13113.0,20006,939.615,0.015,0,0,0,0,1
25.303,51.0,28.0,400.0,13115.0,20009,939.611,0.016,0,0,0,0,1
25.297,51.56,26.0,400.0,13118.0,20008,939.604,0.017,0,0,0,0,1
25.292,52.07,21.0,400.0,13117.0,20013,939.603,0.017,0,0,0,0,1
25.286,52.51,29.0,400.0,13115.0,20021,939.603,0.017,0,0,0,0,1
25.28,52.87,28.0,400.0,13127.0,20017,939.604,0.017,0,0,0,0,1
25.274,53.25,26.0,400.0,13120.0,20016,939.596,0.017,0,0,0,0,1
25.268,53.55,19.0,400.0,13127.0,20016,939.598,0.017,0,0,0,0,1
25.262,53.8,28.0,400.0,13120.0,20015,939.591,0.016,0,0,0,0,1
25.256,54.05,31.0,400.0,13122.0,20009,939.598,0.016,0,0,0,0,1
25.25,54.28,27.0,400.0,13118.0,20008,939.606,0.016,0,0,0,0,1
25.244,54.48,29.0,400.0,13121.0,19997,939.614,0.015,0,0,0,0,1
25.238000000000003,54.64,52.0,400.0,13115.0,19989,939.604,0.015,0,0,0,0,1
25.232,54.79,48.0,400.0,13119.0,19997,939.603,0.015,0,0,0,0,1
25.22,55.02,33.0,400.0,13123.0,20001,939.615,0.015,0,0,0,0,1
25.214,55.16,40.0,400.0,13122.0,20002,939.612,0.015,0,0,0,0,1
25.208,55.24,24.0,400.0,13126.0,20013,939.616,0.016,0,0,0,0,1
25.202,55.39,25.0,400.0,13131.0,20012,939.62,0.016,0,0,0,0,1
25.196,55.47,25.0,400.0,13136.0,20006,939.617,0.017,0,0,0,0,1
25.19,55.58,20.0,400.0,13140.0,20024,939.612,0.017,0,0,0,0,1
25.184,55.65,8.0,400.0,13140.0,20014,939.605,0.018,0,0,0,0,1
25.178,55.76,19.0,400.0,13133.0,20013,939.599,0.019,0,0,0,0,1
25.172,55.85,9.0,400.0,13143.0,20025,939.606,0.019,0,0,0,0,1
25.166,55.93,16.0,400.0,13138.0,20027,939.619,0.019,0,0,0,0,1
25.16,56.02,10.0,400.0,13148.0,20041,939.621,0.019,0,0,0,0,1
25.154,56.1,11.0,400.0,13143.0,20037,939.61,0.019,0,0,0,0,1
25.148000000000003,56.28,0.0,400.0,13164.0,20062,939.622,0.019,0,0,0,0,1
25.142,55.81,0.0,400.0,13168.0,20061,939.615,0.02,0,0,0,0,1
25.136,55.1,0.0,400.0,13165.0,20069,939.607,0.02,0,0,0,0,1
25.13,54.33,0.0,400.0,13161.0,20069,939.608,0.02,0,0,0,0,1
25.124,53.63,0.0,400.0,13161.0,20049,939.614,0.02,0,0,0,0,1
25.118,53.05,0.0,400.0,13162.0,20065,939.61,0.021,0,0,0,0,1
25.111,52.51,0.0,400.0,13160.0,20062,939.606,0.02,0,0,0,0,1
25.105,52.05,0.0,400.0,13156.0,20058,939.605,0.02,0,0,0,0,1
25.099,51.66,0.0,400.0,13149.0,20052,939.611,0.02,0,0,0,0,1
25.093000000000004,51.31,0.0,400.0,13146.0,20049,939.6,0.02,0,0,0,0,1
25.087,50.97,0.0,400.0,13148.0,20057,939.598,0.019,0,0,0,0,1
25.081,50.66,1.0,400.0,13144.0,20041,939.596,0.019,0,0,0,0,1
25.074,50.46,0.0,400.0,13142.0,20046,939.595,0.019,0,0,0,0,1
25.068,50.26,6.0,400.0,13150.0,20051,939.601,0.019,0,0,0,0,1
25.062,50.05,1.0,400.0,13140.0,20051,939.591,0.019,0,0,0,0,1
25.056,49.87,0.0,400.0,13150.0,20057,939.598,0.02,0,0,0,0,1
25.05,49.73,0.0,400.0,13142.0,20054,939.593,0.02,0,0,0,0,1
25.043000000000003,49.58,0.0,400.0,13147.0,20060,939.586,0.021,0,0,0,0,1
25.037,49.48,19.0,400.0,13138.0,20043,939.589,0.021,0,0,0,0,1
25.031,49.31,10.0,400.0,13143.0,20050,939.588,0.022,0,0,0,0,1
25.025,49.23,11.0,400.0,13138.0,20040,939.593,0.023,0,0,0,0,1
25.019,49.1,1.0,400.0,13136.0,20041,939.602,0.024,0,0,0,0,1
25.012,49.04,11.0,400.0,13139.0,20048,939.601,0.025,0,0,0,0,1
25.006,49.01,3.0,400.0,13137.0,20037,939.6,0.026,0,0,0,0,1
25.0,48.89,12.0,400.0,13134.0,20033,939.595,0.026,0,0,0,0,1
24.993,48.84,16.0,400.0,13133.0,20036,939.594,0.026,0,0,0,0,1
24.987,48.76,16.0,400.0,13140.0,20041,939.602,0.026,0,0,0,0,1
24.981,48.64,11.0,400.0,13134.0,20037,939.598,0.027,0,0,0,0,1
24.975,48.58,13.0,400.0,13135.0,20035,939.614,0.027,0,0,0,0,1
24.968000000000004,48.46,47.0,400.0,13108.0,20003,939.608,0.0279999999999999,0,0,0,0,1
24.962,48.9,40.0,400.0,13121.0,20012,939.608,0.0289999999999999,0,0,0,0,1
24.956,49.56,46.0,400.0,13124.0,20008,939.614,0.0289999999999999,0,0,0,0,1
24.943,51.0,25.0,400.0,13124.0,20018,939.61,0.0289999999999999,0,0,0,0,1
24.937,51.59,29.0,400.0,13131.0,20023,939.61,0.03,0,0,0,0,1
24.93,52.12,30.0,400.0,13126.0,20020,939.603,0.0289999999999999,0,0,0,0,1
24.917,52.96,17.0,400.0,13141.0,20036,939.596,0.027,0,0,0,0,1
24.911,53.34,15.0,400.0,13139.0,20034,939.604,0.027,0,0,0,0,1
24.905,53.66,8.0,400.0,13142.0,20035,939.613,0.026,0,0,0,0,1
24.898000000000003,53.99,17.0,400.0,13142.0,20034,939.616,0.026,0,0,0,0,1
24.892,54.21,15.0,400.0,13143.0,20033,939.62,0.025,0,0,0,0,1
24.885,54.43,1.0,400.0,13147.0,20044,939.626,0.025,0,0,0,0,1
24.879,54.66,10.0,400.0,13144.0,20038,939.632,0.024,0,0,0,0,1
24.873,54.85,18.0,400.0,13144.0,20032,939.638,0.023,0,0,0,0,1
24.866,55.0,9.0,400.0,13144.0,20041,939.641,0.023,0,0,0,0,1
24.86,55.14,5.0,400.0,13143.0,20052,939.637,0.023,0,0,0,0,1
24.853,55.26,1.0,400.0,13141.0,20044,939.638,0.022,0,0,0,0,1
24.847,55.4,7.0,400.0,13139.0,20047,939.648,0.021,0,0,0,0,1
24.84,55.5,6.0,400.0,13141.0,20046,939.648,0.02,0,0,0,0,1
24.834,55.59,2.0,400.0,13140.0,20047,939.639,0.02,0,0,0,0,1
24.827,55.67,5.0,400.0,13141.0,20044,939.632,0.02,0,0,0,0,1
24.821,55.74,12.0,400.0,13141.0,20045,939.636,0.019,0,0,0,0,1
24.814,55.81,0.0,400.0,13133.0,20044,939.643,0.019,0,0,0,0,1
24.808000000000003,55.9,5.0,400.0,13137.0,20043,939.649,0.018,0,0,0,0,1
24.801,55.91,0.0,400.0,13142.0,20051,939.642,0.017,0,0,0,0,1
24.795,55.98,12.0,400.0,13137.0,20045,939.63,0.017,0,0,0,0,1
24.788,56.02,11.0,400.0,13132.0,20037,939.626,0.017,0,0,0,0,1
24.782,56.09,11.0,400.0,13136.0,20041,939.623,0.016,0,0,0,0,1
24.775,56.24,0.0,400.0,13155.0,20071,939.61,0.016,0,0,0,0,1
24.769,55.75,0.0,400.0,13157.0,20073,939.628,0.016,0,0,0,0,1
24.762,54.96,0.0,400.0,13157.0,20066,939.631,0.016,0,0,0,0,1
24.755,54.22,0.0,400.0,13158.0,20069,939.635,0.015,0,0,0,0,1
24.749,53.5,0.0,400.0,13161.0,20067,939.631,0.015,0,0,0,0,1
24.742,52.89,0.0,400.0,13150.0,20057,939.625,0.015,0,0,0,0,1
24.736,52.34,9.0,400.0,13146.0,20051,939.625,0.015,0,0,0,0,1
24.729,51.91,11.0,400.0,13150.0,20057,939.638,0.015,0,0,0,0,1
24.722,51.48,11.0,400.0,13146.0,20050,939.644,0.015,0,0,0,0,1
24.716,51.15,9.0,400.0,13148.0,20050,939.634,0.015,0,0,0,0,1
24.709,50.8,0.0,400.0,13144.0,20061,939.618,0.015,0,0,0,0,1
24.703000000000003,50.55,0.0,400.0,13150.0,20059,939.62,0.015,0,0,0,0,1
24.696,50.3,10.0,400.0,13141.0,20056,939.627,0.0139999999999999,0,0,0,0,1
24.689,50.06,0.0,400.0,13141.0,20048,939.616,0.013,0,0,0,0,1
24.683000000000003,49.91,16.0,400.0,13142.0,20049,939.631,0.013,0,0,0,0,1
24.676,49.73,9.0,400.0,13144.0,20053,939.614,0.013,0,0,0,0,1
24.669,49.55,19.0,400.0,13137.0,20040,939.619,0.013,0,0,0,0,1
24.663,49.43,18.0,400.0,13142.0,20045,939.622,0.013,0,0,0,0,1
24.656,49.29,15.0,400.0,13137.0,20050,939.62,0.0139999999999999,0,0,0,0,1
24.649,49.1,14.0,400.0,13133.0,20045,939.607,0.0139999999999999,0,0,0,0,1
24.642,48.98,24.0,400.0,13133.0,20038,939.611,0.015,0,0,0,0,1
24.636,48.9,29.0,400.0,13138.0,20030,939.6,0.015,0,0,0,0,1
24.629,48.81,21.0,400.0,13139.0,20032,939.615,0.015,0,0,0,0,1
24.622,48.78,25.0,400.0,13131.0,20043,939.618,0.015,0,0,0,0,1
24.615,48.68,29.0,400.0,13133.0,20031,939.613,0.017,0,0,0,0,1
24.609,48.62,22.0,400.0,13135.0,20036,939.608,0.018,0,0,0,0,1
24.602,48.53,13.0,400.0,13137.0,20030,939.595,0.019,0,0,0,0,1
24.595,48.44,26.0,400.0,13127.0,20024,939.605,0.02,0,0,0,0,1
24.588,48.42,16.0,400.0,13134.0,20036,939.597,0.02,0,0,0,0,1
24.582,48.31,53.0,400.0,13116.0,20004,939.599,0.019,0,0,0,0,1
24.575,48.68,57.0,400.0,13116.0,19998,939.602,0.019,0,0,0,0,1
24.568,49.38,49.0,400.0,13112.0,19998,939.593,0.019,0,0,0,0,1
24.561,50.12,45.0,400.0,13112.0,20000,939.596,0.019,0,0,0,0,1
24.554,50.79,55.0,400.0,13118.0,20004,939.599,0.019,0,0,0,0,1
24.548,51.38,54.0,400.0,13114.0,20004,939.604,0.019,0,0,0,0,1
24.541,51.87,51.0,400.0,13114.0,20006,939.599,0.018,0,0,0,0,1
24.534,52.29,34.0,400.0,13125.0,20014,939.605,0.018,0,0,0,0,1
24.527,52.66,51.0,400.0,13121.0,20002,939.596,0.018,0,0,0,0,1
24.52,53.23,48.0,400.0,13121.0,20004,939.587,0.018,0,0,0,0,1
24.513,53.48,48.0,400.0,13120.0,20012,939.583,0.017,0,0,0,0,1
24.507,53.7,39.0,400.0,13124.0,20019,939.595,0.017,0,0,0,0,1
24.5,53.92,43.0,400.0,13123.0,20013,939.604,0.017,0,0,0,0,1
24.493,54.12,36.0,400.0,13124.0,20019,939.605,0.016,0,0,0,0,1
24.486,54.26,43.0,400.0,13121.0,20007,939.609,0.016,0,0,0,0,1
24.479,54.41,45.0,400.0,13119.0,20013,939.611,0.016,0,0,0,0,1
24.472,54.52,36.0,400.0,13124.0,20021,939.623,0.016,0,0,0,0,1
24.465,54.64,37.0,400.0,13131.0,20027,939.625,0.017,0,0,0,0,1
24.458,54.79,43.0,400.0,13119.0,20014,939.609,0.017,0,0,0,0,1
24.444000000000003,54.94,45.0,400.0,13118.0,20015,939.611,0.018,0,0,0,0,1
24.437,55.07,48.0,400.0,13122.0,20015,939.614,0.019,0,0,0,0,1
24.424,55.2,46.0,400.0,13123.0,20009,939.619,0.018,0,0,0,0,1
24.417,55.25,43.0,400.0,13119.0,20010,939.614,0.018,0,0,0,0,1
24.41,55.32,40.0,400.0,13124.0,20012,939.617,0.018,0,0,0,0,1
24.403,55.39,37.0,400.0,13124.0,20006,939.623,0.019,0,0,0,0,1
24.396,55.4,36.0,400.0,13123.0,20015,939.608,0.019,0,0,0,0,1
24.389,55.47,41.0,400.0,13113.0,20004,939.61,0.02,0,0,0,0,1
24.382,55.63,14.0,400.0,13142.0,20037,939.611,0.02,0,0,0,0,1
24.375,55.15,11.0,400.0,13149.0,20047,939.619,0.021,0,0,0,0,1
24.368,54.41,11.0,400.0,13149.0,20044,939.619,0.02,0,0,0,0,1
24.361,52.98,22.0,400.0,13140.0,20037,939.603,0.021,0,0,0,0,1
24.354,52.38,27.0,400.0,13131.0,20027,939.593,0.021,0,0,0,0,1
24.347,51.83,19.0,400.0,13145.0,20030,939.603,0.02,0,0,0,0,1
24.339,51.36,23.0,400.0,13139.0,20034,939.611,0.02,0,0,0,0,1
24.332,50.95,35.0,400.0,13132.0,20027,939.617,0.019,0,0,0,0,1
24.325,50.56,27.0,400.0,13137.0,20031,939.616,0.019,0,0,0,0,1
24.318,50.25,32.0,400.0,13134.0,20025,939.615,0.019,0,0,0,0,1
24.311,49.98,24.0,400.0,13134.0,20029,939.619,0.019,0,0,0,0,1
24.304,49.72,29.0,400.0,13137.0,20027,939.623,0.018,0,0,0,0,1
24.297,49.5,36.0,400.0,13129.0,20022,939.618,0.018,0,0,0,0,1
24.29,49.36,37.0,400.0,13131.0,20009,939.611,0.018,0,0,0,0,1
24.283,49.2,40.0,400.0,13133.0,20017,939.607,0.017,0,0,0,0,1
24.276,48.93,29.0,400.0,13135.0,20023,939.614,0.017,0,0,0,0,1
24.269,48.82,41.0,400.0,13129.0,20014,939.623,0.017,0,0,0,0,1
24.261,48.72,36.0,400.0,13129.0,20021,939.622,0.017,0,0,0,0,1
24.254,48.59,38.0,400.0,13133.0,20024,939.625,0.017,0,0,0,0,1
24.247,48.48,35.0,400.0,13126.0,20014,939.618,0.017,0,0,0,0,1
24.24,48.41,49.0,400.0,13129.0,20008,939.614,0.018,0,0,0,0,1
24.233,48.32,32.0,400.0,13131.0,20019,939.614,0.018,0,0,0,0,1
24.226,48.25,43.0,400.0,13124.0,20011,939.605,0.018,0,0,0,0,1
24.211,48.14,50.0,400.0,13123.0,19999,939.613,0.019,0,0,0,0,1
24.204,48.08,39.0,400.0,13133.0,20015,939.621,0.02,0,0,0,0,1
24.197,48.03,33.0,400.0,13127.0,20009,939.626,0.02,0,0,0,0,1
24.19,47.96,44.0,400.0,13129.0,20011,939.63,0.02,0,0,0,0,1
24.182,47.85,72.0,400.0,13103.0,19985,939.633,0.02,0,0,0,0,1
24.175,48.25,68.0,400.0,13107.0,19988,939.626,0.019,0,0,0,0,1
24.168000000000003,48.97,72.0,400.0,13099.0,19975,939.63,0.019,0,0,0,0,1
24.161,49.7,63.0,400.0,13104.0,19985,939.631,0.018,0,0,0,0,1
24.154,50.33,80.0,400.0,13100.0,19980,939.623,0.017,0,0,0,0,1
24.146,50.96,66.0,400.0,13107.0,19971,939.621,0.016,0,0,0,0,1
24.139,51.47,64.0,400.0,13108.0,19989,939.63,0.015,0,0,0,0,1
24.132,51.86,58.0,400.0,13112.0,19994,939.636,0.015,0,0,0,0,1
24.124,52.25,60.0,400.0,13111.0,19988,939.644,0.015,0,0,0,0,1
24.117,52.52,60.0,400.0,13113.0,19999,939.651,0.015,0,0,0,0,1
24.11,52.87,68.0,400.0,13112.0,19983,939.653,0.016,0,0,0,0,1
24.103,53.09,70.0,400.0,13110.0,19984,939.646,0.016,0,0,0,0,1
24.095,53.34,53.0,400.0,13116.0,20000,939.648,0.016,0,0,0,0,1
24.088,53.47,64.0,400.0,13113.0,19993,939.647,0.017,0,0,0,0,1
24.081,53.68,67.0,400.0,13113.0,19991,939.649,0.018,0,0,0,0,1
24.073,53.84,54.0,400.0,13121.0,20001,939.648,0.018,0,0,0,0,1
24.066,54.01,56.0,400.0,13116.0,19988,939.643,0.019,0,0,0,0,1
24.059,54.14,64.0,400.0,13115.0,19997,939.635,0.019,0,0,0,0,1
24.051,54.2,45.0,400.0,13123.0,20011,939.636,0.02,0,0,0,0,1
24.044,54.31,62.0,400.0,13117.0,19995,939.634,0.02,0,0,0,0,1
24.037,54.39,59.0,400.0,13115.0,19999,939.623,0.02,0,0,0,0,1
24.029,54.51,60.0,400.0,13115.0,19998,939.628,0.02,0,0,0,0,1
24.022,54.57,58.0,400.0,13117.0,19995,939.638,0.02,0,0,0,0,1
24.014,54.65,55.0,400.0,13118.0,19995,939.649,0.02,0,0,0,0,1
24.007,54.69,58.0,400.0,13114.0,19990,939.646,0.02,0,0,0,0,1
24.0,54.78,53.0,400.0,13116.0,19996,939.63,0.02,0,0,0,0,1
23.992,54.79,63.0,400.0,13115.0,19995,939.63,0.02,0,0,0,0,1
23.977,54.89,61.0,400.0,13116.0,19993,939.623,0.019,0,0,0,0,1
23.97,54.96,62.0,400.0,13118.0,19994,939.631,0.018,0,0,0,0,1
23.963,55.11,34.0,400.0,13139.0,20025,939.62,0.018,0,0,0,0,1
23.955,54.62,24.0,400.0,13143.0,20027,939.631,0.017,0,0,0,0,1
23.948,53.88,29.0,400.0,13137.0,20019,939.622,0.017,0,0,0,0,1
23.933000000000003,52.42,29.0,400.0,13139.0,20026,939.627,0.016,0,0,0,0,1
23.925,51.86,33.0,400.0,13138.0,20021,939.609,0.016,0,0,0,0,1
23.918000000000003,51.28,32.0,400.0,13135.0,20010,939.603,0.017,0,0,0,0,1
23.91,50.82,36.0,400.0,13131.0,20006,939.609,0.017,0,0,0,0,1
23.903,50.39,48.0,400.0,13128.0,20003,939.608,0.017,0,0,0,0,1
23.895,50.05,50.0,400.0,13126.0,20006,939.605,0.017,0,0,0,0,1
23.888,49.71,49.0,400.0,13123.0,20006,939.61,0.017,0,0,0,0,1
23.88,49.45,53.0,400.0,13126.0,19997,939.62,0.017,0,0,0,0,1
23.865,49.02,55.0,400.0,13122.0,20003,939.617,0.018,0,0,0,0,1
23.858,48.84,46.0,400.0,13122.0,19995,939.614,0.017,0,0,0,0,1
23.85,48.66,58.0,400.0,13124.0,19999,939.607,0.017,0,0,0,0,1
23.843000000000004,48.53,64.0,400.0,13122.0,19996,939.597,0.016,0,0,0,0,1
23.835,48.36,60.0,400.0,13120.0,20001,939.593,0.016,0,0,0,0,1
23.827,48.26,65.0,400.0,13124.0,20002,939.592,0.015,0,0,0,0,1
23.82,48.15,55.0,400.0,13124.0,20000,939.599,0.0139999999999999,0,0,0,0,1
23.812,48.08,55.0,400.0,13123.0,19997,939.592,0.0139999999999999,0,0,0,0,1
23.805,47.98,57.0,400.0,13126.0,20002,939.599,0.0139999999999999,0,0,0,0,1
23.797,47.9,66.0,400.0,13120.0,19994,939.593,0.013,0,0,0,0,1
23.789,47.83,53.0,400.0,13123.0,19993,939.592,0.013,0,0,0,0,1
23.782,47.72,59.0,400.0,13125.0,20000,939.595,0.013,0,0,0,0,1
23.774,47.72,52.0,400.0,13125.0,20000,939.598,0.0139999999999999,0,0,0,0,1
23.759,47.59,58.0,400.0,13121.0,19996,939.592,0.0139999999999999,0,0,0,0,1
23.751,47.51,63.0,400.0,13120.0,19995,939.595,0.015,0,0,0,0,1
23.744,47.42,64.0,400.0,13123.0,19994,939.596,0.015,0,0,0,0,1
23.736,47.29,86.0,400.0,13101.0,19967,939.603,0.015,0,0,0,0,1
23.721,48.46,86.0,400.0,13099.0,19971,939.599,0.016,0,0,0,0,1
23.713,49.13,84.0,400.0,13104.0,19974,939.59,0.017,0,0,0,0,1
23.705,49.81,79.0,400.0,13103.0,19970,939.599,0.018,0,0,0,0,1
23.698,50.43,83.0,400.0,13107.0,19971,939.606,0.019,0,0,0,0,1
23.69,50.92,74.0,400.0,13108.0,19978,939.613,0.019,0,0,0,0,1
23.682,51.35,79.0,400.0,13102.0,19966,939.603,0.019,0,0,0,0,1
23.675,51.72,88.0,400.0,13107.0,19969,939.596,0.019,0,0,0,0,1
23.667,52.0,86.0,400.0,13107.0,19979,939.6,0.019,0,0,0,0,1
23.659,52.28,78.0,400.0,13102.0,19963,939.605,0.019,0,0,0,0,1
23.651,52.53,86.0,400.0,13105.0,19976,939.6,0.021,0,0,0,0,1
23.644,52.77,72.0,400.0,13109.0,19973,939.599,0.021,0,0,0,0,1
23.636,52.94,75.0,400.0,13112.0,19976,939.593,0.022,0,0,0,0,1
23.628,53.13,76.0,400.0,13113.0,19969,939.589,0.023,0,0,0,0,1
23.62,53.28,83.0,400.0,13107.0,19973,939.591,0.023,0,0,0,0,1
23.613000000000003,53.38,80.0,400.0,13109.0,19971,939.586,0.024,0,0,0,0,1
23.605,53.53,70.0,400.0,13118.0,19984,939.592,0.025,0,0,0,0,1
23.597,53.59,72.0,400.0,13112.0,19978,939.586,0.025,0,0,0,0,1
23.589,53.74,64.0,400.0,13109.0,19980,939.582,0.025,0,0,0,0,1
23.581,53.81,79.0,400.0,13109.0,19972,939.595,0.025,0,0,0,0,1
23.574,53.91,75.0,400.0,13108.0,19969,939.597,0.025,0,0,0,0,1
23.558000000000003,54.04,83.0,400.0,13110.0,19978,939.617,0.024,0,0,0,0,1
23.55,54.13,84.0,400.0,13109.0,19974,939.623,0.023,0,0,0,0,1
23.542,54.16,79.0,400.0,13113.0,19978,939.624,0.022,0,0,0,0,1
23.534,54.2,87.0,400.0,13112.0,19970,939.61,0.021,0,0,0,0,1
23.527,54.27,81.0,400.0,13113.0,19977,939.602,0.02,0,0,0,0,1
23.519,54.3,74.0,400.0,13112.0,19975,939.611,0.019,0,0,0,0,1
23.511,54.34,73.0,400.0,13110.0,19985,939.616,0.019,0,0,0,0,1
23.503,54.47,44.0,400.0,13134.0,20002,939.621,0.019,0,0,0,0,1
23.495,54.03,53.0,400.0,13130.0,20004,939.619,0.019,0,0,0,0,1
23.487,53.28,40.0,400.0,13138.0,20013,939.619,0.019,0,0,0,0,1
23.472,51.83,44.0,400.0,13129.0,20006,939.619,0.018,0,0,0,0,1
23.464,51.23,62.0,400.0,13128.0,20001,939.633,0.018,0,0,0,0,1
23.456,50.67,58.0,400.0,13129.0,20004,939.638,0.018,0,0,0,0,1
23.448,50.2,58.0,400.0,13128.0,19999,939.637,0.017,0,0,0,0,1
23.44,49.77,56.0,400.0,13117.0,19988,939.63,0.017,0,0,0,0,1
23.432,49.4,75.0,400.0,13117.0,19984,939.622,0.016,0,0,0,0,1
23.424,49.13,69.0,400.0,13119.0,19983,939.631,0.016,0,0,0,0,1
23.416,48.89,71.0,400.0,13121.0,19982,939.637,0.015,0,0,0,0,1
23.408,48.69,66.0,400.0,13121.0,19984,939.642,0.015,0,0,0,0,1
23.392,48.27,71.0,400.0,13123.0,19983,939.641,0.015,0,0,0,0,1
23.384,48.13,61.0,400.0,13130.0,19989,939.637,0.015,0,0,0,0,1
23.376,48.04,57.0,400.0,13124.0,19994,939.637,0.015,0,0,0,0,1
23.368,47.9,72.0,400.0,13123.0,19980,939.638,0.015,0,0,0,0,1
23.36,47.86,57.0,400.0,13126.0,19992,939.636,0.015,0,0,0,0,1
23.352,47.79,63.0,400.0,13128.0,19991,939.634,0.0139999999999999,0,0,0,0,1
23.344,47.66,66.0,400.0,13118.0,19983,939.643,0.0139999999999999,0,0,0,0,1
23.336,47.6,63.0,400.0,13124.0,19989,939.65,0.0139999999999999,0,0,0,0,1
23.328000000000003,47.5,64.0,400.0,13127.0,19996,939.647,0.0139999999999999,0,0,0,0,1
23.32,47.47,64.0,400.0,13123.0,19996,939.629,0.0139999999999999,0,0,0,0,1
23.312,47.42,65.0,400.0,13126.0,19988,939.616,0.0139999999999999,0,0,0,0,1
23.304,47.35,65.0,400.0,13119.0,19981,939.612,0.015,0,0,0,0,1
23.296,47.28,68.0,400.0,13127.0,19998,939.612,0.015,0,0,0,0,1
23.288,47.23,63.0,400.0,13118.0,19983,939.63,0.015,0,0,0,0,1
23.28,47.15,69.0,400.0,13121.0,19981,939.627,0.015,0,0,0,0,1
23.272,47.18,57.0,400.0,13122.0,19994,939.625,0.015,0,0,0,0,1
23.264,47.03,93.0,400.0,13104.0,19969,939.628,0.016,0,0,0,0,1
23.256,47.44,101.0,400.0,13094.0,19955,939.608,0.016,0,0,0,0,1
23.248,48.13,94.0,400.0,13105.0,19970,939.606,0.016,0,0,0,0,1
23.24,48.87,82.0,400.0,13105.0,19970,939.603,0.016,0,0,0,0,1
23.231,49.52,84.0,400.0,13105.0,19965,939.598,0.015,0,0,0,0,1
23.223000000000003,50.07,80.0,400.0,13109.0,19967,939.603,0.015,0,0,0,0,1
23.215,50.56,93.0,400.0,13112.0,19966,939.612,0.015,0,0,0,0,1
23.207,51.0,83.0,400.0,13104.0,19971,939.613,0.015,0,0,0,0,1
23.191,51.7,83.0,400.0,13109.0,19973,939.625,0.015,0,0,0,0,1
23.183000000000003,51.97,79.0,400.0,13109.0,19976,939.613,0.015,0,0,0,0,1
23.175,52.22,84.0,400.0,13105.0,19977,939.611,0.015,0,0,0,0,1
23.166,52.42,88.0,400.0,13109.0,19962,939.62,0.0139999999999999,0,0,0,0,1
23.158,52.6,81.0,400.0,13109.0,19977,939.626,0.0139999999999999,0,0,0,0,1
23.15,52.75,79.0,400.0,13109.0,19976,939.625,0.013,0,0,0,0,1
23.142,52.96,82.0,400.0,13112.0,19978,939.617,0.013,0,0,0,0,1
23.134,53.06,83.0,400.0,13113.0,19979,939.615,0.013,0,0,0,0,1
23.125,53.18,74.0,400.0,13114.0,19970,939.614,0.013,0,0,0,0,1
23.117,53.33,82.0,400.0,13113.0,19971,939.602,0.015,0,0,0,0,1
23.101,53.48,81.0,400.0,13110.0,19969,939.613,0.016,0,0,0,0,1
23.093000000000004,53.61,76.0,400.0,13115.0,19980,939.605,0.017,0,0,0,0,1
23.084,53.69,69.0,400.0,13120.0,19982,939.61,0.017,0,0,0,0,1
23.076,53.77,76.0,400.0,13116.0,19978,939.625,0.017,0,0,0,0,1
23.068,53.87,71.0,400.0,13120.0,19980,939.618,0.017,0,0,0,0,1
23.06,53.97,74.0,400.0,13119.0,19978,939.61,0.016,0,0,0,0,1
23.051,54.02,73.0,400.0,13119.0,19987,939.597,0.015,0,0,0,0,1
23.043000000000003,54.09,81.0,400.0,13121.0,19978,939.6,0.015,0,0,0,0,1
23.035,54.16,70.0,400.0,13125.0,19988,939.607,0.0139999999999999,0,0,0,0,1
23.027,54.22,65.0,400.0,13124.0,19986,939.609,0.013,0,0,0,0,1
23.018,54.38,47.0,400.0,13146.0,20016,939.609,0.013,0,0,0,0,1
23.01,53.95,48.0,400.0,13144.0,20014,939.608,0.013,0,0,0,0,1
23.002,53.22,31.0,400.0,13146.0,20020,939.606,0.013,0,0,0,0,1
22.994,52.46,43.0,400.0,13141.0,20011,939.593,0.0139999999999999,0,0,0,0,1
